,target,Subject,Precedence,Recievers_count,Sub_Unsub_link,Replied_mail,Content_type_html,Content_type_plain,Full_content,content_char,sub_char
93,0,goodbye global warming,0,0.0,1,1,0,1,historical record mean human historical record highly overrated nigh worthless talking geological timescales even topic short timescale climate significant recent increase global co concentration vast preponderance new co atmosphere due human activity starting around industrialization europe accelerating wwii scientist studying global climate change believe increased co concentration primary causal agent increased global warming hence interest item human time scale worth noting underneath receding glacier deposited last major ice age finding substantial evidence human living nice temperate climate glacier paved civilization receding glacier turned bit archaeological treasure chest expose artifact buried underneath shrink preserved ice thousand year see compelling reason save glacier anyway particularly light fact existence always transient global climate change scientist would agree temperature past often much warmer today point global warming save earth planet sentient point understand potentially reduce impact increasing temperature global human activity anyone insist current negligible fluctuation anthropogenic heap one ridiculous assertion upon another stick occam razor increase atmospheric co concentration due human activity generally accepted increase co closed environment subject solar heating retain solar energy current best explanation high temperature venus co concentration go globally theory state earth retaining greater solar energy process may slow may difficult monitor due variability temperature worldwide encourage refute part causal chain linking co eventual increase global energy content part evident heat jim,0.0643707668778676,0.0030075187969924814
94,0,ilug pnp collision avoidance question,0,0.02702702702702703,0,0,0,1,blank,0.00010924186148131964,0.005331510594668489
95,0,defending unliked speech,0,0.02702702702702703,1,0,0,0,cest gordon mohr,0.00040965698055494865,0.00328092959671907
96,0,teach man fish,1,0.02702702702702703,0,0,0,1,,0.0,0.0025974025974025974
97,0,spambayes spambayes package,1,0.0,0,1,0,0,blank,0.00010924186148131964,0.004101161995898838
98,1,earn week home,1,0.0,0,0,0,0,blank,0.00010924186148131964,0.00683526999316473
99,0,microsoft redesign,1,0.02702702702702703,0,0,0,1,rey,5.462093074065981e-05,0.002460697197539303
100,0,mercedes benz end spectrum bought honda del sol new commute san jose san bruno wonder would fit cargo area joe,0,0.02702702702702703,1,1,0,1,best bang,0.00043696744592527855,0.02597402597402597
101,1,let stop mlm insanity,1,0.0,0,0,0,1,still believe earn fast mlm get real get emm brand new system replaces mlm something work start earning per week simple online task free info breakfree luxmail com type send emm info subject box message sent compliance proposed bill section per section paragraph transmission sender mail may stopped cost sending reply email address word remove subject line,0.013928337338868254,0.0038277511961722485
102,0,accessibility watershed,1,0.02702702702702703,0,0,0,1,blank,0.00010924186148131964,0.00328092959671907
103,0,correction baseline raising chicken high tech way,0,0.02702702702702703,1,1,0,0,offspring wilt bad wilt even medium exposure major stud dream another example natural selection even come close livestock potency rather doubt woman bothered check rebounding record cousin uncle whatnot old basketball generation compared kin let give mr chamberlain benefit doubt suppose sired twin mate lifetime production compare poorly holstein bull dave teat size placement always ideal suggests income daughter perfect kind robot milker http xent com mailman listinfo fork,0.019090015293860608,0.007928913192071086
104,1,personal alcohol detector,1,0.02702702702702703,0,0,0,0,blank,0.00010924186148131964,0.0034176349965823645
105,1,telecom consolidation begin accelerate qsv,1,0.02702702702702703,0,0,1,0,blank,0.00010924186148131964,0.009022556390977442
106,0,,0,0.0,1,1,0,1,cest athalon redhat linux machine athalon redhat recognized,0.0016932488529604543,0.00041011619958988377
107,1,owe money njps,1,0.02702702702702703,0,0,0,0,owe money getting troublesome keeping track bill owe much would easier could make monthly payment instead several help debt u united state citizen consolidate debt one easy payment home need take loan credit check required receive information regarding service please fill form return u provide necessary information response absolutely obligation field required application processed full name address city state zip code home phone work phone best time call mail address estimated debt size please allow upto ten business day application processing thank,0.023732794406816693,0.0034176349965823645
108,1,gb fb bd bb cd mba,1,0.0,0,0,0,1,wut fb bd bb cd mba cc dc ed cb ca bf bf fa bf ce cc de fa bc cd fe ec df bc dc ed cb fd cd cd cc ba cf ab bc dd ec cf ce ca da bf ce cc cb ce ca fe ce fa da cd mba bf ce cc fa bc ca bd cc ca bd bd cc bd cc cb ab ef bd cc fd ce db fc fb bc bd ce aa cc df fb bd bb cd ce da ce bb dc dc ed cb ae bd ac ab fa bc ca ee cf bd ad aa dc ed ca bd ac ca ec ce ca ad bc ac dd ce fb bd bb cd fa bc ca ba df bc ad aa dc ed cb ac ee bd cc ca da eb ae bc cb ce ca ba ac ce ba ba ed ad fa fb dc ab cb ce ba ba fb ce ba ba ce ba ba bd bb cd bf bc bc ec df bc de bc bd ce ba ba ed ad fa fb dc ab cb ce ba ba fb ce ba ba ce ba ba bd bb cd bf bc bc ca ab fa ca fd bc bc cc dc ed ba ca bf dc ed ba ae bb dc ed ba cf bd cc ca cb ac ca bf fa bc ca cb ac bd cc ca da cb ac bd cc ca da cb ac cb ca bf ba cd mba ca da dc ed bf eb cc ca bf ba cd dc ed bf eb cc ca bf ba af eb cc bc fe ba cf fa bb fd ea cf ad bb bb dc ed aa ca bb cf bd ca bd ba bc af ca da eb cf cf bd ba cf ac dc dc bc af cf bf ce bb ca ac bf cf ca bc eb bb bf ce cc cf ce aa bb ea eb ca ca ba ce ba ba ed ad fa fb dc ab cb ce ba ba fb ce ba ba ce ba ba bd bb cd bf bc bc ca bf fa bc ca ac fb bd bb cd fa bc ca aa fb df aa ba cf bd bd cc ca bf ef bd da bb mba bf bc bc ba ca bc ba mba bf bc bc ba bf ea dd dd bc af bc ce mba cb ab bf bc bc ba bf ea bf bc ca ba de cd ea cb bf ce cc ac bc ba cf ac bb ce ba ba ed ad fa fb dc ab cb ce ba ba fb ce ba ba ce ba ba bd bb cd bf bc bc fb bd ca ac cd fd bf bc ca ba bf ea ebmba ce bb ca ca bd bd ca bd ba cb ca bf bd de ac fb ba cf cc bc fe df bf ce bc ea eb cb ca bf ce bb bf bc ca bb fb ba cf cc bc fe df bf ce bc mba aa bf bc ba cdmba cb ab aa bf bc bb cd bc fb ba cf cc bc fe df bd eb fa bd de cf cb ca bf ce bb ba bf cb aa bb bd cc ca cf bf cb aa ed ca bb fb bf cb aa cf bf ce ba dd bc eb ca ba ab ca ee cd bb ab fa bf bc ca ef cf df df cf bc bb mba ed db ce bd bb ca famba ce bc da cd bb ee af ac ce bc fa bc ca dc ed cc bd ba ae bd eb ba fc bb bb fb ce mba fa bd cc ca ba fb bd bb cd ce bb df bc dc ed cb bb fa bb cd fe bc ce aa cc cb ce ca fe ce ac ce aa bb ae df bb bd bd ca bd ac fa fa bc fa bc ca cf ce bb ca fb af ba ec ce bb ba ce ba ba ed ad fa fb dc ab cb ce ba ba fb ce ba ba ce ba ba bd bb cd bf bc bc af bd ca bd ba ddtel ba fax ba aa cf cb ba cf ca dc cf ca ce ba batel ba fax ba aa cf cb ba cf ca ce cf ca cd ba dd ca cc ec ba cc fd ab ba cc ec ca cf cf cb fe ca ca ba fb ca ba cc bd bb cb bc fa fa bb ce bb ca bc fe dd bb ba cf ba ac cc bd bb fb ed bb ba cf ba ac bc eb cd aa ca bb ca bd eb cd aa ca ba ac bc bc ca bd ca bd bb bf ee eb cf bd bd bd ba ac ec bf ce cc ed ba cd bd cc ca cf fb bd ca bc ba ea bf aa bf ce ca bc ba da bb ce ca da ca bc ce aa ea daab bd fa ba,0.16722197946253003,0.008065618591934382
109,0,ilug ipfw v ipchains v iptables,0,0.02702702702702703,0,1,0,1,blank,0.00010924186148131964,0.004784688995215311
110,1,home loan type,1,0.0,0,0,0,0,blank,0.00010924186148131964,0.00328092959671907
111,0,reclaiming privacy laser pointer,1,0.02702702702702703,0,0,0,1,plaining blind surveillance camera laser pointer link discus thanks mike http www naimark net project zap howto html http www quicktopic com boing mmyu tp http www objectif org,0.005243609351103342,0.005194805194805195
